1.16ms,449.60us,5.39ms,913.55\nTransfer/sec:,305.07KB\n")
298.80ms,835.83ms,4.03s,1062.52\nTransfer/sec:,354.82KB\n")
3.40ms,1.82ms,48.32ms,1062.51\nTransfer/sec:,354.81KB\n")
3.44ms,2.02ms,51.10ms,1062.51\nTransfer/sec:,354.81KB\n")
413.16ms,1.15s,6.80s,753.16\nTransfer/sec:,251.51KB\n")
2.12s,3.37s,23.53s,790.71\nTransfer/sec:,264.05KB\n")
2.89ms,779.14us,23.89ms,790.72\nTransfer/sec:,264.05KB\n")
2.90ms,714.06us,21.74ms,644.82\nTransfer/sec:,215.33KB\n")
165.52ms,403.29ms,2.17s,412.67\nTransfer/sec:,137.80KB\n")
2.75ms,730.73us,20.78ms,644.83\nTransfer/sec:,215.33KB\n")
2.87ms,647.14us,21.79ms,626.87\nTransfer/sec:,209.34KB\n")
224.12ms,661.28ms,3.27s,626.90\nTransfer/sec:,209.34KB\n")
2.99ms,735.16us,25.06ms,626.87\nTransfer/sec:,209.34KB\n")
2.57ms,639.65us,23.28ms,812.71\nTransfer/sec:,271.39KB\n")
231.28ms,692.80ms,3.81s,812.68\nTransfer/sec:,271.38KB\n")
2.67ms,775.75us,23.66ms,812.71\nTransfer/sec:,271.40KB\n")
2.53ms,817.23us,18.03ms,1163.94\nTransfer/sec:,388.68KB\n")
2.62ms,626.45us,23.87ms,1216.43\nTransfer/sec:,406.21KB\n")
2.69ms,769.86us,21.30ms,1216.42\nTransfer/sec:,406.21KB\n")
193.25ms,580.71ms,3.53s,2118.77\nTransfer/sec:,707.53KB\n")
2.73ms,779.74us,27.09ms,2118.79\nTransfer/sec:,707.54KB\n")
2.57ms,803.53us,26.10ms,2118.81\nTransfer/sec:,707.55KB\n")
264.52ms,718.58ms,4.07s,3515.79\nTransfer/sec:,1.15MB\n")
2.50ms,613.37us,19.70ms,3515.67\nTransfer/sec:,1.15MB\n")
2.52ms,732.50us,30.21ms,3356.45\nTransfer/sec:,1.09MB\n")
2.43ms,606.60us,20.91ms,4752.88\nTransfer/sec:,1.55MB\n")
2.40ms,654.21us,22.24ms,4752.92\nTransfer/sec:,1.55MB\n")
102.69ms,370.30ms,2.03s,4752.96\nTransfer/sec:,1.55MB\n")
2.34ms,582.09us,17.94ms,5262.58\nTransfer/sec:,1.72MB\n")
2.32ms,572.01us,13.44ms,5262.47\nTransfer/sec:,1.72MB\n")
3.86s,5.09s,22.82s,4564.75\nTransfer/sec:,1.49MB\n")
